atom_id,atom_uid,atom_uuid,event_uuid,claim_title,claim_class,lane,event_type,result,proof_label,current_status,rerun_status,artifact_path,source_path,new_path,reviewer,timestamp,meaning,limits
tp:lane4/axioms/ax-part1-fw-extended-sc-cosmic,sha256:9e646f884ed881e399bb7521e8f6224ce710fa0b010b26ad14ccb77afe3a27f4,,fb8d1eea-3c55-4390-84d7-c7f8df99f2c9,SC-COSMIC - Cosmic Scale Coherence,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for SC-COSMIC as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-sc-cosmic,sha256:9e646f884ed881e399bb7521e8f6224ce710fa0b010b26ad14ccb77afe3a27f4,,ae82376e-67fd-4ba3-927a-75b517b8d7d7,SC-COSMIC - Cosmic Scale Coherence,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for SC-COSMIC as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-sc-individual,sha256:9a6329771d95ffafd60cc25cab67a9ca61d49056a494e8c1c02d910d3c6a13be,,,SC-INDIVIDUAL - Individual Scale Coherence,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row SC-INDIVIDUAL as FW_EXTENDED.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-fw-extended-sc-individual,sha256:9a6329771d95ffafd60cc25cab67a9ca61d49056a494e8c1c02d910d3c6a13be,,0ad6147a-2954-4fbc-a9d7-4892e1e50471,SC-INDIVIDUAL - Individual Scale Coherence,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for SC-INDIVIDUAL as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-sc-individual,sha256:9a6329771d95ffafd60cc25cab67a9ca61d49056a494e8c1c02d910d3c6a13be,,0c3b0321-4c25-458a-8070-eec574ded3f1,SC-INDIVIDUAL - Individual Scale Coherence,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for SC-INDIVIDUAL as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-sc-neural,sha256:e63a10c7fb16b8f18d303fd05a97d03b8e95afe6ddfbd31db443e68868f7cb98,,,SC-NEURAL - Neural Scale Coherence,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row SC-NEURAL as FW_EXTENDED.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-fw-extended-sc-neural,sha256:e63a10c7fb16b8f18d303fd05a97d03b8e95afe6ddfbd31db443e68868f7cb98,,887c433b-e17d-43d5-ad69-e1eb5e3d505b,SC-NEURAL - Neural Scale Coherence,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for SC-NEURAL as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-sc-neural,sha256:e63a10c7fb16b8f18d303fd05a97d03b8e95afe6ddfbd31db443e68868f7cb98,,58bde38e-e240-4a25-86d7-b0b69c0a827b,SC-NEURAL - Neural Scale Coherence,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for SC-NEURAL as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-sc-physical,sha256:75a80c82e56506636c5864583df5c74d3c854a765ff09dae7e5d7023fe6bfd6f,,,SC-PHYSICAL - Physical Scale Coherence,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row SC-PHYSICAL as FW_EXTENDED.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-fw-extended-sc-physical,sha256:75a80c82e56506636c5864583df5c74d3c854a765ff09dae7e5d7023fe6bfd6f,,361a9282-e5b5-42b7-a85f-9ef23316f162,SC-PHYSICAL - Physical Scale Coherence,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for SC-PHYSICAL as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-sc-physical,sha256:75a80c82e56506636c5864583df5c74d3c854a765ff09dae7e5d7023fe6bfd6f,,3b44fb96-519e-4f76-9837-3dc1d33fa665,SC-PHYSICAL - Physical Scale Coherence,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for SC-PHYSICAL as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-sc-quantum,sha256:b936fa84d91e2033517fbb52babb7c70c710c6cd7cfaab8b5dc8dcdd3676fb3a,,,SC-QUANTUM - Quantum Scale Coherence,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row SC-QUANTUM as FW_EXTENDED.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-fw-extended-sc-quantum,sha256:b936fa84d91e2033517fbb52babb7c70c710c6cd7cfaab8b5dc8dcdd3676fb3a,,4239931b-06bb-45f4-bac1-45351a75dec7,SC-QUANTUM - Quantum Scale Coherence,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for SC-QUANTUM as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-sc-quantum,sha256:b936fa84d91e2033517fbb52babb7c70c710c6cd7cfaab8b5dc8dcdd3676fb3a,,09470686-7580-4ae1-bd19-a455e5e3d4a3,SC-QUANTUM - Quantum Scale Coherence,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for SC-QUANTUM as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-sc-social,sha256:91d5b15d62df374307b2eb30b267c534834bda6196edc35f21dc21e136c3f9a4,,,SC-SOCIAL - Social Scale Coherence,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row SC-SOCIAL as FW_EXTENDED.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-fw-extended-sc-social,sha256:91d5b15d62df374307b2eb30b267c534834bda6196edc35f21dc21e136c3f9a4,,6c2c3c0c-1a92-4f98-ab63-a5161a66c872,SC-SOCIAL - Social Scale Coherence,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for SC-SOCIAL as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-sc-social,sha256:91d5b15d62df374307b2eb30b267c534834bda6196edc35f21dc21e136c3f9a4,,d2bc09a2-9e10-40f2-aeb4-d2b173e645d8,SC-SOCIAL - Social Scale Coherence,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for SC-SOCIAL as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-t11-1,sha256:1e1da52861138a3bad22254819cbaf7ccf51839422dcd64875fed78a0c0bb3e0,,,T11.1 — Virtue As High Phi,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row T11.1 as FW_EXTENDED.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-fw-extended-t11-1,sha256:1e1da52861138a3bad22254819cbaf7ccf51839422dcd64875fed78a0c0bb3e0,,a1398b20-5a85-4905-af13-182ba3758767,T11.1 — Virtue As High Phi,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:37+00:00,Attached Part 1 classification glyphs for T11.1 as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-t11-1,sha256:1e1da52861138a3bad22254819cbaf7ccf51839422dcd64875fed78a0c0bb3e0,,220f7839-ad84-4c80-9b88-9b462d7ea1ee,T11.1 — Virtue As High Phi,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for T11.1 as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-t11-2,sha256:596c50c46adc2a2b0c730ae2e7e9dd58fb14e47fcb07c15591fa1894955b96b8,,,T11.2 — Vice As Decoherence,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row T11.2 as FW_EXTENDED.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-fw-extended-t11-2,sha256:596c50c46adc2a2b0c730ae2e7e9dd58fb14e47fcb07c15591fa1894955b96b8,,4ac15442-73b9-4b11-99f5-8b6da14c3ec8,T11.2 — Vice As Decoherence,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:37+00:00,Attached Part 1 classification glyphs for T11.2 as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-t11-2,sha256:596c50c46adc2a2b0c730ae2e7e9dd58fb14e47fcb07c15591fa1894955b96b8,,e014edbf-2c7c-412c-b2ae-26cd8a1f20b1,T11.2 — Vice As Decoherence,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for T11.2 as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-t12-1,sha256:db1dc7b95f19a4fd5770cbe4e770e6ce1129541a464c03ce14505506b4c77e98,,,T12.1 — Heaven As High-Phi Attractor,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row T12.1 as FW_EXTENDED.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-fw-extended-t12-1,sha256:db1dc7b95f19a4fd5770cbe4e770e6ce1129541a464c03ce14505506b4c77e98,,df5c105d-c9a0-436d-ad56-5148a9aa9727,T12.1 — Heaven As High-Phi Attractor,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for T12.1 as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-t12-1,sha256:db1dc7b95f19a4fd5770cbe4e770e6ce1129541a464c03ce14505506b4c77e98,,b1839c60-423a-4c2e-8b72-7117c48bc6b8,T12.1 — Heaven As High-Phi Attractor,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for T12.1 as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-t12-2,sha256:c1841c0b25df5a1625ed879161e62fd838a4adc5afe0056f388c58b083b01cfa,,,T12.2 — Hell As Low-Phi Attractor,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row T12.2 as FW_EXTENDED.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-fw-extended-t12-2,sha256:c1841c0b25df5a1625ed879161e62fd838a4adc5afe0056f388c58b083b01cfa,,2cc455fa-d64e-4fbe-a788-f3bd94f0fdac,T12.2 — Hell As Low-Phi Attractor,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for T12.2 as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-t12-2,sha256:c1841c0b25df5a1625ed879161e62fd838a4adc5afe0056f388c58b083b01cfa,,95a6b690-68f8-491d-a3bb-5043da0458e6,T12.2 — Hell As Low-Phi Attractor,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for T12.2 as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-t13-1,sha256:1ccfd15b125624f467b60a0f11ad0c833eda297b094ef2069864e9622f2dddb2,,,T13.1 — Dark Energy As Chi Potential,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row T13.1 as FW_EXTENDED.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-fw-extended-t13-1,sha256:1ccfd15b125624f467b60a0f11ad0c833eda297b094ef2069864e9622f2dddb2,,56a9a379-d9a3-4e39-8adb-8450f2157cd4,T13.1 — Dark Energy As Chi Potential,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for T13.1 as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-t13-1,sha256:1ccfd15b125624f467b60a0f11ad0c833eda297b094ef2069864e9622f2dddb2,,324ba9e9-2dde-41fb-ad22-bb440ed2bcdd,T13.1 — Dark Energy As Chi Potential,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for T13.1 as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-t16-1,sha256:ba44c81479e868751a0b12329cdc84eadcada76786138298dd0c306f46cfd3a9,,,T16.1 — Christianity 8 of 8 BCs,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row T16.1 as FW_EXTENDED.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-fw-extended-t16-1,sha256:ba44c81479e868751a0b12329cdc84eadcada76786138298dd0c306f46cfd3a9,,ae8584a7-9646-42e6-8450-59e752e4d9e1,T16.1 — Christianity 8 of 8 BCs,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for T16.1 as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-t16-1,sha256:ba44c81479e868751a0b12329cdc84eadcada76786138298dd0c306f46cfd3a9,,3e570422-ffad-478d-ae5c-6c22bd0845e1,T16.1 — Christianity 8 of 8 BCs,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for T16.1 as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-t16-2,sha256:f4dc30c7545998cedef320881fec69951897c67ccd9ec8640c70aba776c51b61,,,T16.2 — Islam Fails BC4,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row T16.2 as FW_EXTENDED.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-fw-extended-t16-2,sha256:f4dc30c7545998cedef320881fec69951897c67ccd9ec8640c70aba776c51b61,,2b1329ce-b911-47f1-ac25-d9f9482ccee2,T16.2 — Islam Fails BC4,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for T16.2 as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-t16-2,sha256:f4dc30c7545998cedef320881fec69951897c67ccd9ec8640c70aba776c51b61,,e486a653-2af2-4389-a942-1c7f9fb70b9a,T16.2 — Islam Fails BC4,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for T16.2 as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-t16-3,sha256:d129a0cbb235be12a75c3f55122e98100708c46c3b3f512ba8d8fec9274fdaa1,,,T16.3 — Judaism Fails BC Completion,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row T16.3 as FW_EXTENDED.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-fw-extended-t16-3,sha256:d129a0cbb235be12a75c3f55122e98100708c46c3b3f512ba8d8fec9274fdaa1,,e3fc420a-2905-4334-8b66-6b6892493174,T16.3 — Judaism Fails BC Completion,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for T16.3 as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-t16-3,sha256:d129a0cbb235be12a75c3f55122e98100708c46c3b3f512ba8d8fec9274fdaa1,,667269e8-bcfc-4207-a93e-a62ea5ba4238,T16.3 — Judaism Fails BC Completion,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for T16.3 as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-t16-4,sha256:ce8940ba85be346901f22c04894d34886b84e23903f667609b6843a602587a6b,,,T16.4 — Buddhism Fails BC1,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row T16.4 as FW_EXTENDED.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-fw-extended-t16-4,sha256:ce8940ba85be346901f22c04894d34886b84e23903f667609b6843a602587a6b,,99a02cb7-eb3b-48a1-8068-934cfbb139eb,T16.4 — Buddhism Fails BC1,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for T16.4 as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-t16-4,sha256:ce8940ba85be346901f22c04894d34886b84e23903f667609b6843a602587a6b,,daafb81e-8d05-43ba-917e-011e2a1f5bf7,T16.4 — Buddhism Fails BC1,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for T16.4 as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-t16-5,sha256:6e58ad3206b2841c9ea209400dabeb7e7deea924de07a3dd91427c6fe5d71842,,,T16.5 — Hinduism Fails BC Uniqueness,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row T16.5 as FW_EXTENDED.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-fw-extended-t16-5,sha256:6e58ad3206b2841c9ea209400dabeb7e7deea924de07a3dd91427c6fe5d71842,,cf635f52-24e6-4f8c-88ac-455b90afcc83,T16.5 — Hinduism Fails BC Uniqueness,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:38+00:00,Attached Part 1 classification glyphs for T16.5 as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-fw-extended-t16-5,sha256:6e58ad3206b2841c9ea209400dabeb7e7deea924de07a3dd91427c6fe5d71842,,6a2b9551-b0c3-414f-b198-54e85e8bed78,T16.5 — Hinduism Fails BC Uniqueness,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate_unanchored,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for T16.5 as FW_EXTENDED.,Glyphs classify and render the atom; they do not prove it.
